pct_navigate,pct_segment,pct_annotate,nav_seg_ratio,seg_to_nav,seg_to_seg,events_per_session,log_tempo,total_events,user,type,competency
0.5866150961087669,0.3764650726676043,0.0005860290670417,1.5582191780821917,0.4815979867882982,0.4866310160427807,160.9811320754717,0.6595904049208591,8532,E01,neuronOtherBodies,0.815
0.100502512562814,0.7437185929648241,0.0351758793969849,0.1351351351351351,0.0869565217391304,0.8,5.378378378378378,0.5886196967325107,199,E07,neuronOtherBodies,0.924
0.518400509797674,0.4014656683128883,0.00031862354628,1.2912698412698411,0.2892828364222401,0.636986301369863,68.97802197802197,0.4995624326446517,6277,E05,neuronOtherBodies,0.942
0.5009986172991243,0.4430788139499155,0.0001536334306345,1.1307212205270458,0.4912157413914265,0.4392129304286718,110.32203389830508,0.7077894610560637,6509,E03,neuronOtherBodies,0.956
0.4037486218302095,0.530981256890849,0.0002205071664829,0.7603820598006644,0.3182586644125105,0.6521555367709214,83.98148148148148,0.583611304132356,4535,E06,neuronOtherBodies,0.946
0.3503499382461918,0.6138328530259366,0.0004116920543433,0.5707578806170356,0.2957650273224044,0.6741803278688525,67.47222222222223,0.6349883108608901,2429,E04,neuronOtherBodies,0.857
0.2377468910021946,0.6883686905632772,0.0,0.3453772582359192,0.2084257206208425,0.7328159645232816,33.34146341463415,0.7131948394086397,1367,E02,neuronOtherBodies,0.976
0.5422268349786392,0.3506794429292076,7.240954840578311e-05,1.5462179090095671,0.4867739484771047,0.4115615719317632,476.2183908045977,0.54869938307611,41431,E01,singleSomaCleanUp,0.975
0.2077190657611396,0.729501407984098,0.0006625807520291,0.2847411444141689,0.1319060773480663,0.8252762430939227,91.46969696969695,0.620038691297173,6037,E07,singleSomaCleanUp,0.973
0.5441567529741078,0.3606717984604619,0.0001399580125962,1.5087310826542493,0.3872491145218418,0.5277449822904369,127.58928571428572,0.4077957132976012,7145,E05,singleSomaCleanUp,0.976
0.5343621029965907,0.4112686165440516,0.0001794365691727,1.2993019197207678,0.5388007054673721,0.3950617283950617,148.61333333333334,0.66526194274794,11146,E03,singleSomaCleanUp,0.968
0.4945495927168184,0.418124101581217,0.0005989458552946,1.1827818364131215,0.3588523644752018,0.6014994232987313,219.68421052631575,0.4586898801963708,16696,E06,singleSomaCleanUp,0.98
0.4720461906773693,0.4814814814814814,0.0,0.9804036267914596,0.3620946146980065,0.6004165426956263,101.44285714285714,0.4749911956661781,7101,E02,singleSomaCleanUp,0.952
0.4295440039713495,0.5290404935820154,0.0,0.8119302949061663,0.3281482483430272,0.6479101853104288,158.438202247191,0.5681506147397024,14101,E08,singleSomaCleanUp,0.977
