assignee,cohort,promoted,seg_id,n_pts,acc,err,dur,f_spine,f_nucleus,f_dendrite,f_axon,f_soma
S24,student,1,864691135293126156,8,1.0,0,118.61047983169556,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691136134678667,8,1.0,0,109.73757600784302,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135974639471,8,1.0,0,97.72556638717651,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135953898760,8,1.0,0,90.39747428894044,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135293324812,8,1.0,0,111.56052374839784,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691136008689326,8,1.0,0,72.10464668273926,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691136023889209,8,1.0,0,84.69561624526978,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135564752471,8,1.0,0,109.12756586074828,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135584074360,8,1.0,0,101.46515655517578,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135915343462,8,1.0,0,126.73002934455872,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135462420637,8,1.0,0,109.23748660087584,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135775906989,8,1.0,0,84.8821849822998,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691136925601354,8,0.875,1,646.5873947143555,0.375,0.125,0.125,0.25,0.125
S24,student,1,864691135415666362,8,1.0,0,166.59028959274292,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691136378859477,8,0.875,1,221.6497230529785,0.375,0.125,0.125,0.25,0.125
S24,student,1,864691136309871706,8,1.0,0,163.14508056640625,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135772053835,8,1.0,0,116.2749183177948,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135937286404,8,1.0,0,108.53791356086732,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691136812081779,8,1.0,0,138.54057240486145,0.25,0.125,0.25,0.25,0.125
S24,student,1,864691135609594119,8,1.0,0,98.18403124809264,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691135104203853,9,0.8888888888888888,1,902.4508512020112,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111
S26,student,1,864691135517422218,7,1.0,0,181.88881540298465,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428
S26,student,1,864691135753932237,8,1.0,0,165.33233308792114,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691135367058169,8,1.0,0,488.2769601345062,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691135293126156,8,1.0,0,340.5588393211365,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691135974639471,8,1.0,0,471.4829099178314,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691135953898760,8,1.0,0,338.7242147922516,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691135293324812,8,1.0,0,133.32457900047302,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691135609687047,8,1.0,0,108.41270971298218,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691136951664863,8,1.0,0,141.72928929328918,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691136008689326,8,1.0,0,98.84499454498292,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691136023889209,8,1.0,0,92.43443894386292,0.25,0.125,0.25,0.25,0.125
S26,student,1,864691135564752471,8,1.0,0,89.22364473342896,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135104203853,8,1.0,0,129.8466112613678,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135517422218,7,1.0,0,180.4728741645813,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428
S28,student,0,864691135753932237,8,1.0,0,98.71259450912476,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135367058169,8,1.0,0,144.63238096237183,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135293126156,8,1.0,0,87.2912003993988,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691136134678667,8,1.0,0,164.2065072059631,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135974639471,8,1.0,0,132.57474851608276,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135953898760,8,1.0,0,561.340413570404,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135293324812,8,1.0,0,1178.240618467331,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135609687047,8,1.0,0,105.19871926307678,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691136951664863,8,1.0,0,188.46814131736755,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691136008689326,8,1.0,0,310.7103445529938,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691136023889209,8,1.0,0,643.1680750846863,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135564752471,8,1.0,0,353.60569739341736,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691136011067043,8,1.0,0,135.7698311805725,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135584074360,8,1.0,0,79.87263512611389,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135915343462,8,1.0,0,77.24882793426514,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135462420637,8,1.0,0,108.43192768096924,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135775906989,8,1.0,0,530.5420184135437,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691136925601354,8,0.875,1,99.70626664161682,0.375,0.125,0.125,0.25,0.125
S28,student,0,864691135415666362,8,1.0,0,119.65406012535097,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691136378859477,8,0.875,1,115.60694789886476,0.375,0.125,0.125,0.25,0.125
S28,student,0,864691136309871706,8,1.0,0,120.60904335975648,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135772053835,8,1.0,0,136.95633912086487,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135937286404,8,1.0,0,103.69704914093018,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691136812081779,8,1.0,0,216.35100841522217,0.25,0.125,0.25,0.25,0.125
S28,student,0,864691135609594119,8,1.0,0,234.54726028442383,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691135104203853,8,1.0,0,343.9735770225525,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691135517422218,7,1.0,0,306.42484974861145,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428
S30,student,1,864691135753932237,8,1.0,0,342.1483917236328,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691135367058169,8,1.0,0,23.110434532165527,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691135293126156,8,1.0,0,356.3300504684448,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691136134678667,8,1.0,0,434.508327960968,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691135974639471,8,1.0,0,615.4697642326355,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691135953898760,8,1.0,0,213.4503734111786,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691135293324812,8,1.0,0,1105.861121416092,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691135609687047,8,1.0,0,106.65589308738708,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691136951664863,8,1.0,0,188.7095410823822,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691136008689326,8,1.0,0,340.7228262424469,0.25,0.125,0.25,0.25,0.125
S30,student,1,864691136023889209,8,1.0,0,189.0609579086304,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135564752471,1,1.0,0,28885.55461859703,0.0,0.0,1.0,0.0,0.0
S25,student,0,864691136011067043,8,0.75,1,2684.882515192032,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691136378815445,8,0.75,1,1587.99511384964,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135584074360,8,0.5,1,171.1889522075653,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135915343462,8,0.25,1,603.1037838459015,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135462420637,8,1.0,0,378.2696418762207,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135775906989,8,1.0,0,108.07224917411804,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691136925601354,8,0.5,1,344.7213521003723,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135415666362,8,0.75,1,1194.8590397834778,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691136378859477,8,0.0,1,1197.959841966629,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691136309871706,8,0.75,1,217.3581700325012,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135772053835,8,0.75,1,122.11328935623168,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135937286404,8,1.0,0,1308.68940615654,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691136812081779,8,1.0,0,294.7206404209137,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135609594119,8,1.0,0,528.7029521465302,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135915343462,8,1.0,0,572.2333850860596,0.25,0.125,0.25,0.25,0.125
S25,student,0,864691135462420637,8,1.0,0,208.9226951599121,0.25,0.125,0.25,0.25,0.125
S15,student,0,864691135564752471,4,0.25,1,432.999376296997,0.0,0.25,0.25,0.5,0.0
S15,student,0,864691136011067043,3,0.0,1,237.27548503875727,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
S15,student,0,864691135584074360,7,0.2857142857142857,1,118.4918086528778,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0
S15,student,0,864691135915343462,6,0.3333333333333333,1,113.5423436164856,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0
S15,student,0,864691135462420637,8,0.125,1,136.51322031021118,0.0,0.0,0.75,0.25,0.0
S15,student,0,864691135775906989,8,0.25,1,153.00696468353271,0.0,0.0,1.0,0.0,0.0
S15,student,0,864691136925601354,6,0.3333333333333333,1,168.13413643836975,0.0,0.0,1.0,0.0,0.0
S15,student,0,864691135415666362,7,0.1428571428571428,1,118.2903950214386,0.0,0.0,0.4285714285714285,0.5714285714285714,0.0
S15,student,0,864691136378859477,8,0.25,1,103.80379605293274,0.0,0.0,1.0,0.0,0.0
S15,student,0,864691136309871706,4,0.0,1,106.76939463615416,0.0,0.0,0.75,0.25,0.0
S15,student,0,864691135772053835,2,0.0,1,117.23933601379396,0.0,0.0,0.5,0.5,0.0
S15,student,0,864691135937286404,6,0.3333333333333333,1,89.93582558631897,0.0,0.0,1.0,0.0,0.0
S15,student,0,864691136812081779,6,0.1666666666666666,1,118.15056848526,0.0,0.0,1.0,0.0,0.0
S15,student,0,864691135609594119,7,0.2857142857142857,1,102.35116243362428,0.0,0.0,0.8571428571428571,0.1428571428571428,0.0
S16,student,0,864691135104203853,8,1.0,0,2599.2839546203613,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135517422218,7,0.8571428571428571,1,147.15200519561768,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S16,student,0,864691135753932237,8,1.0,0,441.31110405921936,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135367058169,8,1.0,0,1172.8343279361725,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135293126156,8,1.0,0,8.950101852416992,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691136134678667,8,1.0,0,210.92338919639587,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135974639471,8,1.0,0,554.1322755813599,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135953898760,9,0.8888888888888888,1,208.80436396598816,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111
S16,student,0,864691135293324812,8,1.0,0,182.7573337554932,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135609687047,9,0.8888888888888888,1,9.120862007141112,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111
S16,student,0,864691136951664863,8,1.0,0,303.3295638561249,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691136008689326,8,1.0,0,543.2801320552826,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691136023889209,8,1.0,0,134.54761219024658,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135564752471,8,1.0,0,1031.4792652130127,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691136011067043,8,1.0,0,431.4187462329865,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691136378815445,2,0.5,1,159.27719163894653,0.5,0.0,0.0,0.0,0.5
S16,student,0,864691135584074360,8,1.0,0,137.11893916130066,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135915343462,8,1.0,0,227.2082450389862,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135462420637,8,1.0,0,178.51045608520508,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135775906989,8,1.0,0,128.25305700302124,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691136925601354,8,0.875,1,138.75730657577515,0.375,0.125,0.125,0.25,0.125
S16,student,0,864691135415666362,8,1.0,0,191.21040987968445,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691136378859477,8,0.875,1,186.80170798301697,0.375,0.125,0.125,0.25,0.125
S16,student,0,864691136309871706,8,1.0,0,169.27943062782288,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135772053835,8,1.0,0,110.58603143692017,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135937286404,8,1.0,0,111.1541781425476,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691136812081779,8,1.0,0,169.25207996368408,0.25,0.125,0.25,0.25,0.125
S16,student,0,864691135609594119,8,1.0,0,99.21844935417175,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135104203853,8,1.0,0,624.9232342243195,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135517422218,7,0.5714285714285714,1,491.1912121772766,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S17,student,0,864691135753932237,8,1.0,0,353.8224928379059,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135367058169,8,1.0,0,284.94307017326355,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136134678667,8,1.0,0,183.99665427207947,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135974639471,8,1.0,0,172.1794559955597,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135953898760,8,1.0,0,192.29073214530945,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135293324812,8,1.0,0,191.53577423095703,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135609687047,8,1.0,0,175.54102063179016,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136951664863,8,1.0,0,228.82482385635376,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136008689326,8,1.0,0,311.31023240089417,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136023889209,8,1.0,0,194.8937501907349,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135564752471,8,1.0,0,121.4011664390564,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136011067043,8,1.0,0,202.62235927581787,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136378815445,8,1.0,0,311.3067874908447,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135584074360,8,1.0,0,99.88241338729858,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135915343462,8,1.0,0,89.80862283706665,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135462420637,8,0.75,1,2006.777333498001,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135775906989,8,1.0,0,162.26981472969055,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136925601354,8,0.875,1,299.9806716442108,0.375,0.125,0.125,0.25,0.125
S17,student,0,864691135415666362,8,1.0,0,448.26664686203,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136378859477,8,0.875,1,176.8723442554474,0.375,0.125,0.125,0.25,0.125
S17,student,0,864691136309871706,8,1.0,0,189.11168599128723,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135772053835,8,1.0,0,131.21890830993652,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135937286404,8,1.0,0,117.6264624595642,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691136812081779,8,1.0,0,94.60138201713562,0.25,0.125,0.25,0.25,0.125
S17,student,0,864691135609594119,8,1.0,0,124.30336833000185,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135104203853,8,0.875,1,242.813095331192,0.25,0.125,0.375,0.125,0.125
S27,student,0,864691135517422218,7,0.8571428571428571,1,380.9755382537842,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S27,student,0,864691135753932237,8,0.875,1,127.40768647193909,0.25,0.125,0.375,0.125,0.125
S27,student,0,864691135367058169,8,1.0,0,153.89873218536377,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135293126156,8,1.0,0,373.8104135990143,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691136134678667,8,0.875,1,242.3805351257324,0.25,0.125,0.375,0.125,0.125
S27,student,0,864691135974639471,8,1.0,0,111.17510724067688,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135953898760,8,1.0,0,81.52800846099854,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135293324812,8,1.0,0,111.18635439872742,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135609687047,8,1.0,0,76.80660319328308,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691136951664863,8,1.0,0,78.96607995033264,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691136008689326,8,1.0,0,84.65845704078674,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691136023889209,8,0.875,1,78.2401270866394,0.375,0.125,0.125,0.25,0.125
S27,student,0,864691135564752471,8,1.0,0,144.50500559806824,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691136378815445,8,1.0,0,150.33940863609314,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135584074360,8,1.0,0,97.21017360687256,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135915343462,8,1.0,0,77.91225099563599,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135462420637,8,1.0,0,75.80886173248291,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135775906989,8,1.0,0,76.59485292434692,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691136925601354,8,0.75,1,103.51442408561708,0.375,0.125,0.25,0.125,0.125
S27,student,0,864691136378859477,8,0.875,1,98.26312780380248,0.375,0.125,0.125,0.25,0.125
S27,student,0,864691136309871706,8,1.0,0,87.70667099952698,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135772053835,8,1.0,0,251.7186222076416,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135937286404,8,0.875,1,176.96850180625916,0.25,0.125,0.375,0.125,0.125
S27,student,0,864691136812081779,8,1.0,0,271.9573974609375,0.25,0.125,0.25,0.25,0.125
S27,student,0,864691135609594119,8,1.0,0,92.09412336349487,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135104203853,12,0.3333333333333333,1,772.9438989162445,0.25,0.0833333333333333,0.5,0.0833333333333333,0.0833333333333333
S12,student,0,864691135517422218,8,0.75,1,519.5944495201111,0.25,0.125,0.375,0.125,0.125
S12,student,0,864691135753932237,8,0.875,1,248.02747631073,0.25,0.125,0.375,0.125,0.125
S12,student,0,864691135367058169,8,0.75,1,186.84772324562076,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135293126156,8,0.875,1,148.24171423912048,0.25,0.125,0.375,0.125,0.125
S12,student,0,864691136134678667,8,1.0,0,121.75934195518494,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135974639471,8,1.0,0,230.54779052734372,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135953898760,8,1.0,0,161.28593683242798,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135293324812,8,1.0,0,246.8041205406189,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135609687047,8,1.0,0,152.4457244873047,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691136951664863,8,1.0,0,123.9391257762909,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691136008689326,8,1.0,0,259.08913803100586,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691136023889209,8,1.0,0,154.35566353797913,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135564752471,8,1.0,0,94.00582671165466,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691136011067043,8,1.0,0,92.1360399723053,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691136378815445,8,1.0,0,263.21449851989746,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135584074360,8,1.0,0,100.19007396697998,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135915343462,8,1.0,0,91.06065320968628,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135462420637,9,0.8888888888888888,1,155.88239884376526,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222
S12,student,0,864691135775906989,8,1.0,0,66.61619091033936,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691136925601354,8,0.875,1,264.0155885219574,0.375,0.125,0.125,0.25,0.125
S12,student,0,864691135415666362,8,1.0,0,133.05893778800964,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691136378859477,8,0.875,1,105.46971607208252,0.375,0.125,0.125,0.25,0.125
S12,student,0,864691136309871706,8,1.0,0,96.25801587104796,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135772053835,8,1.0,0,80.80438232421875,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135937286404,8,1.0,0,72.33511519432068,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691136812081779,8,1.0,0,73.89487409591675,0.25,0.125,0.25,0.25,0.125
S12,student,0,864691135609594119,8,1.0,0,73.65906405448914,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135104203853,8,0.75,1,951.3177318572998,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135367058169,8,1.0,0,513.0824611186981,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135293126156,8,1.0,0,332.21255588531494,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691136134678667,8,1.0,0,153.64262557029724,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135974639471,8,1.0,0,124.6034379005432,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691136023889209,8,1.0,0,231.76137590408325,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135564752471,8,1.0,0,112.90951609611513,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135915343462,8,1.0,0,282.03297114372253,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135415666362,8,1.0,0,227.56782817840576,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135772053835,8,1.0,0,107.78369331359865,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691136812081779,8,1.0,0,178.5987410545349,0.25,0.125,0.25,0.25,0.125
S29,student,0,864691135609594119,8,1.0,0,114.61745858192444,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691135104203853,8,1.0,0,787.4846515655518,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691135517422218,7,0.8571428571428571,1,187.43504881858823,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428
S02,student,0,864691135753932237,8,0.875,1,114.95895266532898,0.25,0.125,0.375,0.125,0.125
S02,student,0,864691135367058169,8,1.0,0,381.44791650772095,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691135293126156,8,0.875,1,214.08604860305783,0.25,0.125,0.375,0.125,0.125
S02,student,0,864691136134678667,8,0.875,1,288.47927594184875,0.25,0.125,0.375,0.125,0.125
S02,student,0,864691135974639471,8,0.75,1,1618.0300676822662,0.25,0.125,0.5,0.0,0.125
S02,student,0,864691135953898760,8,1.0,0,389.9211490154266,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691135293324812,8,0.75,1,358.99765181541443,0.25,0.125,0.5,0.0,0.125
S02,student,0,864691135609687047,8,0.875,1,2491.933242559433,0.125,0.125,0.375,0.25,0.125
S02,student,0,864691136951664863,8,1.0,0,376.7667968273163,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691136008689326,8,1.0,0,435.1701822280884,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691136023889209,8,1.0,0,86.55464577674866,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691135564752471,8,1.0,0,246.39378929138184,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691136011067043,8,1.0,0,356.9983057975769,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691135584074360,8,0.625,1,761.8193261623383,0.125,0.125,0.625,0.0,0.125
S02,student,0,864691135915343462,8,1.0,0,135.45806980133057,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691135462420637,8,1.0,0,169.92254877090454,0.25,0.125,0.25,0.25,0.125
S02,student,0,864691135775906989,8,1.0,0,353.2772362232208,0.25,0.125,0.25,0.25,0.125
